,type,latitude,longitude
171436,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3219,-71.1155
171437,Missed Trash/Recycling/Yard Waste/Bulk Item,42.322,-71.1204
171439,Improper Storage of Trash (Barrels),42.3666,-71.0529
171440,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3219,-71.1155
171456,Improper Storage of Trash (Barrels),42.3219,-71.1081
171464,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3593,-71.0696
171477,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3126,-71.079
171484,Improper Storage of Trash (Barrels),42.3369,-71.0839
171489,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3322,-71.096
171504,Improper Storage of Trash (Barrels),42.3598,-71.0685
171510,Improper Storage of Trash (Barrels),42.3594,-71.0587
171516,Improper Storage of Trash (Barrels),42.3541,-71.0583
171520,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3332,-71.0382
171521,Improper Storage of Trash (Barrels),42.3551,-71.0621
171522,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2735,-71.0738
171525,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2859,-71.1259
171532,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2735,-71.0738
171542,Improper Storage of Trash (Barrels),42.3618,-71.0534
171549,Improper Storage of Trash (Barrels),42.3332,-71.0378
171550,Improper Storage of Trash (Barrels),42.3594,-71.0587
171558,Improper Storage of Trash (Barrels),42.3594,-71.0587
171584,Improper Storage of Trash (Barrels),42.3191,-71.0536
171619,Improper Storage of Trash (Barrels),42.3144,-71.0588
171621,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2405,-71.1431
171623,Improper Storage of Trash (Barrels),42.3594,-71.0587
171634,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3224,-71.1138
171641,Improper Storage of Trash (Barrels),42.3594,-71.0587
171647,Improper Storage of Trash (Barrels),42.3203,-71.1138
171661,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3552,-71.1489
171676,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2711,-71.0905
171694,Improper Storage of Trash (Barrels),42.3643,-71.0534
171695,Improper Storage of Trash (Barrels),42.3457,-71.0864
171700,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2766,-71.0744
171718,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3723,-71.0617
171726,Improper Storage of Trash (Barrels),42.3594,-71.0587
171728,Improper Storage of Trash (Barrels),42.3592,-71.0694
171747,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3486,-71.1369
171756,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2821,-71.0763
171776,Improper Storage of Trash (Barrels),42.3433,-71.0704
171780,Improper Storage of Trash (Barrels),42.3406,-71.1456
171782,Improper Storage of Trash (Barrels),42.3516,-71.0602
171791,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3107,-71.0997
171795,Improper Storage of Trash (Barrels),42.3641,-71.0521
171806,Improper Storage of Trash (Barrels),42.2966,-71.0879
171813,Missed Trash/Recycling/Yard Waste/Bulk Item,42.275,-71.0727
171816,Improper Storage of Trash (Barrels),42.3443,-71.0888
171817,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3079,-71.1139
171824,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3536,-71.1409
171825,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2745,-71.0811
171830,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3085,-71.1028
171833,Improper Storage of Trash (Barrels),42.3422,-71.0754
171841,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2912,-71.135
171845,Improper Storage of Trash (Barrels),42.3843,-71.0152
171852,Improper Storage of Trash (Barrels),42.3846,-71.0783
171856,Overflowing or Un-kept Dumpster,42.3333,-71.0295
171875,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2841,-71.124
171899,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2746,-71.0909
171919,Improper Storage of Trash (Barrels),42.3642,-71.0533
171923,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2816,-71.0793
171931,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3512,-71.1362
171935,Improper Storage of Trash (Barrels),42.3224,-71.0945
171947,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3347,-71.0253
171948,Improper Storage of Trash (Barrels),42.3347,-71.0253
171967,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3487,-71.1371
171973,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2618,-71.1256
171975,Missed Trash/Recycling/Yard Waste/Bulk Item,42.279,-71.0739
171988,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2477,-71.133
172007,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2905,-71.0887
172010,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3188,-71.0716
172029,Improper Storage of Trash (Barrels),42.3335,-71.0355
172032,Improper Storage of Trash (Barrels),42.3333,-71.0295
172037,Improper Storage of Trash (Barrels),42.3594,-71.0587
172038,Improper Storage of Trash (Barrels),42.3594,-71.0587
172056,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2794,-71.0719
172059,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2898,-71.15
172062,Improper Storage of Trash (Barrels),42.3526,-71.0812
172069,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3513,-71.1356
172072,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3791,-71.0698
172078,Improper Storage of Trash (Barrels),42.3603,-71.0663
172080,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3792,-71.0642
172082,Improper Storage of Trash (Barrels),42.3339,-71.0304
172091,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2944,-71.1429
172097,Improper Storage of Trash (Barrels),42.3364,-71.0748
172098,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2876,-71.1256
172101,Improper Storage of Trash (Barrels),42.3771,-71.0346
172116,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2618,-71.1256
172117,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2821,-71.1224
172121,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3531,-71.1409
172124,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3214,-71.0742
172129,Improper Storage of Trash (Barrels),42.3369,-71.0464
172151,Improper Storage of Trash (Barrels),42.3358,-71.0746
172169,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2876,-71.1256
172180,Improper Storage of Trash (Barrels),42.3394,-71.0828
172184,Improper Storage of Trash (Barrels),42.2994,-71.113
172191,Improper Storage of Trash (Barrels),42.3583,-71.0704
172195,Improper Storage of Trash (Barrels),42.3594,-71.0587
172204,Improper Storage of Trash (Barrels),42.3603,-71.0583
172205,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3047,-71.1052
172206,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3447,-71.1407
172210,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3164,-71.0752
172212,Improper Storage of Trash (Barrels),42.3317,-71.0841
172213,Improper Storage of Trash (Barrels),42.3657,-71.0576
172214,Improper Storage of Trash (Barrels),42.3594,-71.0587
172215,Improper Storage of Trash (Barrels),42.3329,-71.0514
172221,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3791,-71.0698
172228,Improper Storage of Trash (Barrels),42.3225,-71.0606
172241,Improper Storage of Trash (Barrels),42.3594,-71.0587
172253,Improper Storage of Trash (Barrels),42.3482,-71.0937
172254,Improper Storage of Trash (Barrels),42.3333,-71.0295
172256,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2618,-71.1256
172257,Improper Storage of Trash (Barrels),42.3424,-71.1493
172260,Improper Storage of Trash (Barrels),42.3357,-71.0745
172264,Improper Storage of Trash (Barrels),42.333,-71.0365
172265,Improper Storage of Trash (Barrels),42.3511,-71.1286
172266,Improper Storage of Trash (Barrels),42.3656,-71.0539
172278,Improper Storage of Trash (Barrels),42.3594,-71.0587
172280,Improper Storage of Trash (Barrels),42.332,-71.0397
172287,Improper Storage of Trash (Barrels),42.3545,-71.0748
172288,Improper Storage of Trash (Barrels),42.3521,-71.0745
172290,Improper Storage of Trash (Barrels),42.351,-71.1554
172291,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3029,-71.1054
172295,Improper Storage of Trash (Barrels),42.3424,-71.0875
172296,Improper Storage of Trash (Barrels),42.3424,-71.0875
172298,Improper Storage of Trash (Barrels),42.2988,-71.0856
172305,Improper Storage of Trash (Barrels),42.2954,-71.0556
172307,Improper Storage of Trash (Barrels),42.3715,-71.0393
172309,Improper Storage of Trash (Barrels),42.3661,-71.0521
172315,Improper Storage of Trash (Barrels),42.3436,-71.1417
172352,Improper Storage of Trash (Barrels),42.3664,-71.0557
172359,Improper Storage of Trash (Barrels),42.3651,-71.0556
172362,Improper Storage of Trash (Barrels),42.3644,-71.0566
172363,Improper Storage of Trash (Barrels),42.3594,-71.0587
172364,Improper Storage of Trash (Barrels),42.3645,-71.0572
172365,Improper Storage of Trash (Barrels),42.3641,-71.0574
172366,Improper Storage of Trash (Barrels),42.3594,-71.0587
172367,Improper Storage of Trash (Barrels),42.3641,-71.0572
172368,Improper Storage of Trash (Barrels),42.3643,-71.0563
172369,Improper Storage of Trash (Barrels),42.3332,-71.1115
172376,Improper Storage of Trash (Barrels),42.3471,-71.0718
172379,Improper Storage of Trash (Barrels),42.3398,-71.0812
172381,Improper Storage of Trash (Barrels),42.3387,-71.08
172385,Improper Storage of Trash (Barrels),42.3664,-71.0577
172386,Improper Storage of Trash (Barrels),42.3594,-71.0587
172389,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3456,-71.1376
172391,Missed Trash/Recycling/Yard Waste/Bulk Item,42.364,-71.0531
172392,Improper Storage of Trash (Barrels),42.3514,-71.1593
172397,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2682,-71.1296
172401,Improper Storage of Trash (Barrels),42.3689,-71.0337
172408,Improper Storage of Trash (Barrels),42.3594,-71.0587
172409,Improper Storage of Trash (Barrels),42.3396,-71.0802
172416,Improper Storage of Trash (Barrels),42.3414,-71.1516
172419,Improper Storage of Trash (Barrels),42.3661,-71.0521
172420,Improper Storage of Trash (Barrels),42.3406,-71.0821
172422,Improper Storage of Trash (Barrels),42.3394,-71.0752
172423,Improper Storage of Trash (Barrels),42.3345,-71.0311
172424,Improper Storage of Trash (Barrels),42.3372,-71.0743
172428,Improper Storage of Trash (Barrels),42.3594,-71.0587
172456,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2866,-71.1099
172473,Improper Storage of Trash (Barrels),42.3321,-71.0397
172475,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2732,-71.0767
172481,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2847,-71.1316
172489,Improper Storage of Trash (Barrels),42.309,-71.1022
172490,Improper Storage of Trash (Barrels),42.3594,-71.0587
172499,Improper Storage of Trash (Barrels),42.3606,-71.0663
172501,Improper Storage of Trash (Barrels),42.3594,-71.0587
172513,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3102,-71.0982
172514,Overflowing or Un-kept Dumpster,42.3518,-71.1239
172516,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2736,-71.0734
172517,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2537,-71.1297
172531,Improper Storage of Trash (Barrels),42.3689,-71.0337
172538,Improper Storage of Trash (Barrels),42.3689,-71.0337
172541,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2867,-71.1242
172549,Trash on Vacant Lot,42.3886,-71.005
172550,Improper Storage of Trash (Barrels),42.3661,-71.0521
172552,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3207,-71.1127
172554,Trash on Vacant Lot,42.3886,-71.0053
172556,Improper Storage of Trash (Barrels),42.349,-71.0703
172560,Trash on Vacant Lot,42.389,-71.0054
172563,Trash on Vacant Lot,42.389,-71.0052
172565,Improper Storage of Trash (Barrels),42.3375,-71.0373
172567,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3164,-71.0752
172585,Improper Storage of Trash (Barrels),42.3287,-71.0568
172587,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3026,-71.1069
172589,Improper Storage of Trash (Barrels),42.3332,-71.1115
172613,Improper Storage of Trash (Barrels),42.3494,-71.0826
172615,Improper Storage of Trash (Barrels),42.3315,-71.1059
172616,Trash on Vacant Lot,42.333,-71.0315
172620,Improper Storage of Trash (Barrels),42.3315,-71.1056
172622,Improper Storage of Trash (Barrels),42.3318,-71.1055
172623,Improper Storage of Trash (Barrels),42.3196,-71.1134
172625,Improper Storage of Trash (Barrels),42.3319,-71.1058
172631,Improper Storage of Trash (Barrels),42.3316,-71.1047
172634,Improper Storage of Trash (Barrels),42.3315,-71.1052
172635,Improper Storage of Trash (Barrels),42.3314,-71.1048
172636,Improper Storage of Trash (Barrels),42.3517,-71.1595
172639,Improper Storage of Trash (Barrels),42.3297,-71.103
172640,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3152,-71.0651
172641,Improper Storage of Trash (Barrels),42.3594,-71.0587
172643,Improper Storage of Trash (Barrels),42.3511,-71.1589
172645,Improper Storage of Trash (Barrels),42.3288,-71.1014
172647,Improper Storage of Trash (Barrels),42.3285,-71.1001
172648,Improper Storage of Trash (Barrels),42.3286,-71.1002
172649,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3126,-71.079
172650,Improper Storage of Trash (Barrels),42.3509,-71.159
172652,Improper Storage of Trash (Barrels),42.3298,-71.1023
172657,Improper Storage of Trash (Barrels),42.3594,-71.0587
172661,Improper Storage of Trash (Barrels),42.3308,-71.1026
172662,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3763,-71.0642
172665,Improper Storage of Trash (Barrels),42.3839,-71.0163
172669,Improper Storage of Trash (Barrels),42.357,-71.0681
172671,Improper Storage of Trash (Barrels),42.3313,-71.0975
172673,Improper Storage of Trash (Barrels),42.3303,-71.0994
172674,Improper Storage of Trash (Barrels),42.3516,-71.061
172675,Improper Storage of Trash (Barrels),42.3302,-71.0992
172677,Improper Storage of Trash (Barrels),42.3297,-71.0997
172680,Improper Storage of Trash (Barrels),42.3296,-71.1005
172682,Improper Storage of Trash (Barrels),42.3301,-71.1021
172683,Improper Storage of Trash (Barrels),42.3305,-71.1024
172688,Improper Storage of Trash (Barrels),42.3316,-71.1033
172689,Improper Storage of Trash (Barrels),42.3313,-71.1036
172698,Improper Storage of Trash (Barrels),42.3309,-71.04
172700,Improper Storage of Trash (Barrels),42.3355,-71.053
172708,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3791,-71.0698
172726,Improper Storage of Trash (Barrels),42.3323,-71.0661
172736,Improper Storage of Trash (Barrels),42.3594,-71.0587
172741,Improper Storage of Trash (Barrels),42.3335,-71.0306
172743,Improper Storage of Trash (Barrels),42.3498,-71.1568
172745,Improper Storage of Trash (Barrels),42.3576,-71.0722
172754,Improper Storage of Trash (Barrels),42.3379,-71.0463
172758,Improper Storage of Trash (Barrels),42.3332,-71.0378
172761,Improper Storage of Trash (Barrels),42.3309,-71.0412
172769,Improper Storage of Trash (Barrels),42.3495,-71.0894
172777,Improper Storage of Trash (Barrels),42.3165,-71.0689
172781,Improper Storage of Trash (Barrels),42.3303,-71.0371
172790,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2906,-71.1169
172792,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3248,-71.1082
172795,Improper Storage of Trash (Barrels),42.3354,-71.076
172802,Improper Storage of Trash (Barrels),42.3639,-71.0561
172805,Improper Storage of Trash (Barrels),42.3385,-71.0786
172806,Improper Storage of Trash (Barrels),42.3636,-71.0564
172808,Improper Storage of Trash (Barrels),42.3345,-71.0311
172810,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2762,-71.134
172812,Improper Storage of Trash (Barrels),42.3234,-71.1086
172814,Improper Storage of Trash (Barrels),42.347,-71.1488
172821,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2859,-71.1368
172822,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2859,-71.1368
172856,Improper Storage of Trash (Barrels),42.3594,-71.0587
172860,Improper Storage of Trash (Barrels),42.3168,-71.1002
172887,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3099,-71.0907
172891,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2835,-71.0721
172915,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2898,-71.15
172936,Improper Storage of Trash (Barrels),42.2843,-71.0908
172954,Improper Storage of Trash (Barrels),42.3503,-71.0895
172955,Improper Storage of Trash (Barrels),42.3357,-71.043
172961,Improper Storage of Trash (Barrels),42.333,-71.0516
172974,Improper Storage of Trash (Barrels),42.3498,-71.1568
172988,Improper Storage of Trash (Barrels),42.3663,-71.0574
172998,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2609,-71.123
173003,Improper Storage of Trash (Barrels),42.3516,-71.061
173009,Improper Storage of Trash (Barrels),42.3663,-71.0574
173012,Improper Storage of Trash (Barrels),42.3758,-71.0359
173026,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3216,-71.0823
173029,Improper Storage of Trash (Barrels),42.3594,-71.0587
173031,Improper Storage of Trash (Barrels),42.3329,-71.0372
173039,Improper Storage of Trash (Barrels),42.3594,-71.0587
173043,Improper Storage of Trash (Barrels),42.335,-71.046
173047,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3055,-71.1082
173053,Improper Storage of Trash (Barrels),42.3448,-71.0805
173056,Improper Storage of Trash (Barrels),42.3592,-71.0705
173060,Improper Storage of Trash (Barrels),42.3337,-71.0331
173061,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3374,-71.0395
173062,Improper Storage of Trash (Barrels),42.3316,-71.0443
173064,Improper Storage of Trash (Barrels),42.3633,-71.0541
173069,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3824,-71.0162
173078,Improper Storage of Trash (Barrels),42.3317,-71.047
173079,Improper Storage of Trash (Barrels),42.2911,-71.129
173087,Improper Storage of Trash (Barrels),42.3405,-71.1587
173092,Improper Storage of Trash (Barrels),42.3544,-71.1268
173093,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3545,-71.1319
173098,Improper Storage of Trash (Barrels),42.3482,-71.0938
173099,Missed Trash/Recycling/Yard Waste/Bulk Item,42.298,-71.1123
173100,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2886,-71.0517
173106,Improper Storage of Trash (Barrels),42.3351,-71.05
173108,Improper Storage of Trash (Barrels),42.333,-71.0515
173114,Improper Storage of Trash (Barrels),42.338,-71.0724
173117,Improper Storage of Trash (Barrels),42.3499,-71.0804
173119,Improper Storage of Trash (Barrels),42.3357,-71.043
173121,Improper Storage of Trash (Barrels),42.3771,-71.0388
173124,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2835,-71.0721
173127,Improper Storage of Trash (Barrels),42.3496,-71.0817
173134,Improper Storage of Trash (Barrels),42.3609,-71.0639
173144,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2851,-71.0607
173147,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2607,-71.1322
173149,Improper Storage of Trash (Barrels),42.3802,-71.0218
173157,Trash on Vacant Lot,42.3317,-71.0471
173159,Improper Storage of Trash (Barrels),42.3657,-71.0561
173162,Improper Storage of Trash (Barrels),42.3374,-71.149
173179,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2785,-71.1156
173180,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2896,-71.1169
173181,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3745,-71.0326
173195,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2682,-71.1206
173197,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2682,-71.1206
173206,Improper Storage of Trash (Barrels),42.3351,-71.0258
173207,Missed Trash/Recycling/Yard Waste/Bulk Item,42.339,-71.1569
173210,Improper Storage of Trash (Barrels),42.3234,-71.1089
173225,Improper Storage of Trash (Barrels),42.3633,-71.0541
173227,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2783,-71.1155
173231,Improper Storage of Trash (Barrels),42.3662,-71.0518
173239,Improper Storage of Trash (Barrels),42.324,-71.0582
173242,Improper Storage of Trash (Barrels),42.3594,-71.0587
173254,Improper Storage of Trash (Barrels),42.3594,-71.0587
173255,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3293,-71.089
173269,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2694,-71.1129
173274,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3175,-71.0933
173282,Improper Storage of Trash (Barrels),42.3652,-71.0573
173284,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2859,-71.0601
173287,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3247,-71.0792
173291,Improper Storage of Trash (Barrels),42.3594,-71.0587
173292,Improper Storage of Trash (Barrels),42.3312,-71.0423
173293,Improper Storage of Trash (Barrels),42.3645,-71.0557
173295,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2806,-71.1334
173296,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3195,-71.0928
173297,Improper Storage of Trash (Barrels),42.3312,-71.0445
173300,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3503,-71.0895
173306,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3295,-71.0705
173309,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2845,-71.0599
173310,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2845,-71.0599
173317,Improper Storage of Trash (Barrels),42.3145,-71.0566
173321,Improper Storage of Trash (Barrels),42.3795,-71.0291
173323,Improper Storage of Trash (Barrels),42.3667,-71.058
173326,Improper Storage of Trash (Barrels),42.3364,-71.0291
173332,Missed Trash/Recycling/Yard Waste/Bulk Item,42.328,-71.092
173334,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2934,-71.1169
173336,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3245,-71.0818
173339,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3203,-71.0923
173340,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3534,-71.1304
173344,Improper Storage of Trash (Barrels),42.3448,-71.0805
173346,Missed Trash/Recycling/Yard Waste/Bulk Item,42.327,-71.0898
173352,Improper Storage of Trash (Barrels),42.3323,-71.1123
173367,Improper Storage of Trash (Barrels),42.2888,-71.0736
173372,Improper Storage of Trash (Barrels),42.3312,-71.0355
173375,Improper Storage of Trash (Barrels),42.3309,-71.0355
173376,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2795,-71.0702
173381,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3276,-71.0919
173382,Improper Storage of Trash (Barrels),42.3603,-71.0583
173389,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2931,-71.0583
173393,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3206,-71.0909
173399,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3281,-71.0933
173405,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3275,-71.0793
173415,Improper Storage of Trash (Barrels),42.3658,-71.0567
173418,Improper Storage of Trash (Barrels),42.342,-71.0775
173421,Improper Storage of Trash (Barrels),42.2982,-71.1135
173424,Improper Storage of Trash (Barrels),42.3224,-71.0945
173436,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3207,-71.0907
173444,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3284,-71.0908
173449,Improper Storage of Trash (Barrels),42.3317,-71.047
173457,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2763,-71.1249
173464,Improper Storage of Trash (Barrels),42.335,-71.0462
173474,Improper Storage of Trash (Barrels),42.3609,-71.1451
173476,Improper Storage of Trash (Barrels),42.3168,-71.0524
173489,Improper Storage of Trash (Barrels),42.3321,-71.1124
173493,Improper Storage of Trash (Barrels),42.3545,-71.0748
173498,Improper Storage of Trash (Barrels),42.333,-71.0365
173500,Improper Storage of Trash (Barrels),42.3046,-71.1066
173503,Improper Storage of Trash (Barrels),42.3545,-71.0752
173512,Improper Storage of Trash (Barrels),42.3492,-71.0667
173517,Improper Storage of Trash (Barrels),42.3116,-71.0894
173520,Improper Storage of Trash (Barrels),42.3202,-71.0572
173524,Improper Storage of Trash (Barrels),42.3361,-71.0401
173534,Improper Storage of Trash (Barrels),42.3405,-71.1587
173539,Improper Storage of Trash (Barrels),42.3494,-71.0826
173549,Improper Storage of Trash (Barrels),42.3361,-71.0401
173550,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3101,-71.091
173557,Improper Storage of Trash (Barrels),42.3594,-71.0587
173567,Improper Storage of Trash (Barrels),42.3891,-71.0038
173569,Improper Storage of Trash (Barrels),42.3308,-71.0412
173571,Improper Storage of Trash (Barrels),42.2722,-71.145
173587,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3281,-71.0909
173600,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
173603,Improper Storage of Trash (Barrels),42.3595,-71.0588
173611,Improper Storage of Trash (Barrels),42.3593,-71.071
173613,Improper Storage of Trash (Barrels),42.3594,-71.0587
173621,Improper Storage of Trash (Barrels),42.3356,-71.0267
173627,Improper Storage of Trash (Barrels),42.3788,-71.0295
173635,Improper Storage of Trash (Barrels),42.3539,-71.1285
173648,Improper Storage of Trash (Barrels),42.3516,-71.061
173657,Improper Storage of Trash (Barrels),42.3509,-71.0848
173677,Improper Storage of Trash (Barrels),42.335,-71.0337
173695,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3151,-71.0866
173697,Improper Storage of Trash (Barrels),42.323,-71.0604
173706,Improper Storage of Trash (Barrels),42.3305,-71.0365
173710,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3215,-71.1027
173720,Improper Storage of Trash (Barrels),42.3448,-71.0805
173723,Improper Storage of Trash (Barrels),42.3779,-71.0313
173726,Improper Storage of Trash (Barrels),42.3594,-71.0587
173732,Improper Storage of Trash (Barrels),42.3495,-71.0894
173739,Improper Storage of Trash (Barrels),42.3594,-71.0587
173743,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3107,-71.1042
173753,Improper Storage of Trash (Barrels),42.3337,-71.0314
173757,Improper Storage of Trash (Barrels),42.3357,-71.0423
173761,Improper Storage of Trash (Barrels),42.3101,-71.11
173764,Improper Storage of Trash (Barrels),42.335,-71.0337
173765,Improper Storage of Trash (Barrels),42.3517,-71.1701
173770,Improper Storage of Trash (Barrels),42.3114,-71.0832
173777,Improper Storage of Trash (Barrels),42.3448,-71.0805
173779,Improper Storage of Trash (Barrels),42.3594,-71.0587
173793,Missed Trash/Recycling/Yard Waste/Bulk Item,42.326,-71.0947
173800,Missed Trash/Recycling/Yard Waste/Bulk Item,42.307,-71.0861
173818,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3378,-71.0514
173821,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3117,-71.0467
173833,Improper Storage of Trash (Barrels),42.3046,-71.1066
173837,Improper Storage of Trash (Barrels),42.3544,-71.1296
173841,Improper Storage of Trash (Barrels),42.3402,-71.0914
173843,Improper Storage of Trash (Barrels),42.3594,-71.0587
173848,Improper Storage of Trash (Barrels),42.3594,-71.0587
173857,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3634,-71.0558
173859,Improper Storage of Trash (Barrels),42.3634,-71.0558
173861,Improper Storage of Trash (Barrels),42.365,-71.0572
173862,Overflowing or Un-kept Dumpster,42.2873,-71.0407
173867,Improper Storage of Trash (Barrels),42.3307,-71.1014
173871,Improper Storage of Trash (Barrels),42.3335,-71.0355
173877,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2579,-71.1601
173891,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3496,-71.0952
