,type,latitude,longitude
153164,Pest Infestation - Residential,42.3341,-71.0341
153206,Rodent Activity,42.3594,-71.0587
153353,Rodent Activity,42.346,-71.0863
153370,Rodent Activity,42.2821,-71.1321
153500,Rodent Activity,42.3315,-71.0704
153683,Rodent Activity,42.3464,-71.0682
153745,Rodent Activity,42.3594,-71.0587
153754,Pest Infestation - Residential,42.2954,-71.0585
153780,Pest Infestation - Residential,42.2954,-71.0585
153810,Rodent Activity,42.2958,-71.0522
154098,Bed Bugs,42.3426,-71.0954
154238,Bed Bugs,42.2572,-71.1445
154269,Rodent Activity,42.2951,-71.1484
154302,Rodent Activity,42.3496,-71.0678
154306,Bed Bugs,42.2876,-71.062
154329,Pest Infestation - Residential,42.3253,-71.0816
154335,Rodent Activity,42.3594,-71.0587
154389,Pest Infestation - Residential,42.3451,-71.1401
154462,Rodent Activity,42.2951,-71.1484
154492,Rodent Activity,42.3628,-71.0541
154528,Rodent Activity,42.3494,-71.084
154535,Rodent Activity,42.3352,-71.0458
154679,Pest Infestation - Residential,42.3889,-71.005
154721,Pest Infestation - Residential,42.3506,-71.06
154733,Pest Infestation - Residential,42.3594,-71.0587
154735,Rodent Activity,42.3483,-71.0612
154760,Rodent Activity,42.3431,-71.0687
154769,Pest Infestation - Residential,42.356,-71.0711
154781,Pest Infestation - Residential,42.3341,-71.1055
154805,Pest Infestation - Residential,42.3594,-71.1262
154844,Rodent Activity,42.3108,-71.065
154863,Rodent Activity,42.3108,-71.065
154867,Rodent Activity,42.3108,-71.065
154941,Rodent Activity,42.2746,-71.0914
154986,Rodent Activity,42.3815,-71.0675
154994,Pest Infestation - Residential,42.2894,-71.0844
155062,Rodent Activity,42.3299,-71.0945
155221,Rodent Activity,42.3551,-71.1315
155222,Rodent Activity,42.3556,-71.1312
155224,Rodent Activity,42.3555,-71.1312
155246,Rodent Activity,42.3553,-71.131
155247,Rodent Activity,42.3552,-71.131
155339,Pest Infestation - Residential,42.3267,-71.0867
155368,Pest Infestation - Residential,42.3338,-71.0366
155401,Rodent Activity,42.3824,-71.0602
155426,Rodent Activity,42.3215,-71.0586
155527,Rodent Activity,42.381,-71.0704
155538,Rodent Activity,42.3519,-71.146
155597,Rodent Activity,42.3594,-71.0587
155605,Rodent Activity,42.3154,-71.0995
155622,Pest Infestation - Residential,42.364,-71.0559
155628,Rodent Activity,42.3602,-71.145
155636,Rodent Activity,42.3502,-71.0826
155646,Rodent Activity,42.3039,-71.1073
155649,Rodent Activity,42.3359,-71.0742
155653,Rodent Activity,42.3148,-71.0755
155669,Pest Infestation - Residential,42.2981,-71.1144
155730,Pest Infestation - Residential,42.3469,-71.1539
155757,Rodent Activity,42.3169,-71.1063
155771,Pest Infestation - Residential,42.3594,-71.0587
155772,Rodent Activity,42.3493,-71.0682
155774,Rodent Activity,42.3506,-71.136
155777,Rodent Activity,42.3202,-71.109
155779,Rodent Activity,42.3552,-71.132
155784,Rodent Activity,42.3542,-71.1316
155790,Rodent Activity,42.3551,-71.1329
155826,Rodent Activity,42.2672,-71.1014
155828,Rodent Activity,42.3526,-71.1372
155842,Rodent Activity,42.3781,-71.0398
155938,Rodent Activity,42.337,-71.0741
155949,Rodent Activity,42.3217,-71.0923
155951,Rodent Activity,42.3217,-71.0923
155975,Rodent Activity,42.3223,-71.1098
155998,Rodent Activity,42.3644,-71.056
156088,Rodent Activity,42.3594,-71.0587
156094,Pest Infestation - Residential,42.3801,-71.0391
156108,Rodent Activity,42.3204,-71.1096
156121,Pest Infestation - Residential,42.286,-71.1401
156155,Rodent Activity,42.3594,-71.0587
156260,Rodent Activity,42.3112,-71.0995
156265,Rodent Activity,42.3594,-71.0587
156278,Rodent Activity,42.2808,-71.1661
156279,Rodent Activity,42.2998,-71.0743
156290,Pest Infestation - Residential,42.2808,-71.1661
156293,Rodent Activity,42.3168,-71.0893
156305,Rodent Activity,42.313,-71.0551
156315,Rodent Activity,42.3813,-71.0706
156325,Rodent Activity,42.3263,-71.0745
156393,Pest Infestation - Residential,42.3278,-71.0672
156394,Pest Infestation - Residential,42.3553,-71.1507
156545,Rodent Activity,42.3801,-71.0391
156564,Rodent Activity,42.2865,-71.1277
156593,Rodent Activity,42.3594,-71.0587
156654,Rodent Activity,42.3412,-71.0725
156695,Rodent Activity,42.3594,-71.0587
156696,Rodent Activity,42.3594,-71.0587
156730,Pest Infestation - Residential,42.355,-71.1319
156795,Bed Bugs,42.3106,-71.082
156796,Rodent Activity,42.3801,-71.0391
156798,Rodent Activity,42.2955,-71.0589
156816,Rodent Activity,42.2858,-71.1405
156839,Rodent Activity,42.3594,-71.0587
156887,Rodent Activity,42.3594,-71.0587
157002,Rodent Activity,42.3222,-71.0714
157010,Rodent Activity,42.3502,-71.0827
157012,Rodent Activity,42.3504,-71.087
157032,Rodent Activity,42.3226,-71.0714
157079,Rodent Activity,42.3594,-71.0587
157123,Rodent Activity,42.384,-71.0747
157168,Pest Infestation - Residential,42.3378,-71.072
157171,Pest Infestation - Residential,42.2746,-71.0799
157201,Bed Bugs,42.3328,-71.0971
157225,Rodent Activity,42.3411,-71.0726
157297,Rodent Activity,42.3519,-71.0846
157300,Rodent Activity,42.367,-71.0332
157314,Rodent Activity,42.3594,-71.0587
157379,Bed Bugs,42.3279,-71.0673
157414,Rodent Activity,42.3492,-71.163
157519,Rodent Activity,42.3166,-71.1006
157524,Rodent Activity,42.3227,-71.1035
157525,Rodent Activity,42.3166,-71.1006
157569,Rodent Activity,42.3177,-71.0574
157641,Rodent Activity,42.3147,-71.0565
157710,Rodent Activity,42.3198,-71.0566
157720,Bed Bugs,42.3735,-71.0662
157928,Bed Bugs,42.3445,-71.1436
158007,Rodent Activity,42.338,-71.0522
158065,Rodent Activity,42.3104,-71.1079
158109,Rodent Activity,42.3749,-71.0629
158153,Rodent Activity,42.3467,-71.1668
158307,Rodent Activity,42.3211,-71.0616
158353,Rodent Activity,42.3594,-71.0587
158434,Rodent Activity,42.3497,-71.0848
158457,Pest Infestation - Residential,42.3594,-71.0587
158462,Rodent Activity,42.3646,-71.0549
158473,Pest Infestation - Residential,42.3519,-71.0595
158571,Rodent Activity,42.3909,-71.0038
158576,Rodent Activity,42.3486,-71.0898
158591,Rodent Activity,42.308,-71.1132
158629,Pest Infestation - Residential,42.3047,-71.1189
158754,Rodent Activity,42.3594,-71.0587
158756,Rodent Activity,42.3559,-71.0657
158761,Pest Infestation - Residential,42.2923,-71.1404
158781,Rodent Activity,42.3587,-71.0715
158788,Rodent Activity,42.323,-71.1085
158852,Rodent Activity,42.3379,-71.0783
158882,Rodent Activity,42.3431,-71.0833
158926,Bed Bugs,42.251,-71.1203
158930,Rodent Activity,42.3398,-71.0494
158953,Rodent Activity,42.3446,-71.0803
158987,Rodent Activity,42.3594,-71.0587
159044,Rodent Activity,42.3594,-71.0587
159202,Rodent Activity,42.3309,-71.1119
159205,Bed Bugs,42.3106,-71.0593
159248,Bed Bugs,42.3616,-71.0527
159540,Bed Bugs,42.2717,-71.1457
159637,Rodent Activity,42.3187,-71.0575
159695,Bed Bugs,42.3316,-71.0832
159730,Rodent Activity,42.3665,-71.0351
159890,Rodent Activity,42.2915,-71.0771
159945,Rodent Activity,42.316,-71.1026
159996,Rodent Activity,42.3594,-71.0587
160013,Rodent Activity,42.3223,-71.1094
160033,Rodent Activity,42.3144,-71.0754
160035,Rodent Activity,42.3143,-71.0754
160079,Bed Bugs,42.3594,-71.0587
160082,Bed Bugs,42.3614,-71.0527
160155,Rodent Activity,42.3658,-71.0522
160156,Rodent Activity,42.287,-71.0642
160184,Bed Bugs,42.3616,-71.0527
160204,Bed Bugs,42.3297,-71.0911
160316,Rodent Activity,42.3594,-71.0587
160386,Rodent Activity,42.3518,-71.085
160428,Rodent Activity,42.3219,-71.0727
160559,Rodent Activity,42.2936,-71.0605
160579,Rodent Activity,42.2885,-71.0513
160711,Rodent Activity,42.3426,-71.0776
160722,Rodent Activity,42.3426,-71.0775
160727,Rodent Activity,42.3483,-71.0612
160848,Bed Bugs,42.3235,-71.0903
160850,Rodent Activity,42.3379,-71.0518
160879,Rodent Activity,42.2913,-71.0766
160882,Rodent Activity,42.2912,-71.077
160886,Rodent Activity,42.2915,-71.0768
160887,Rodent Activity,42.3544,-71.0753
160890,Rodent Activity,42.3544,-71.0754
160893,Rodent Activity,42.3544,-71.0755
160916,Rodent Activity,42.2966,-71.0479
160930,Rodent Activity,42.3467,-71.1668
161067,Rodent Activity,42.2693,-71.1496
161165,Rodent Activity,42.2801,-71.1184
161225,Rodent Activity,42.3057,-71.0769
161271,Rodent Activity,42.3594,-71.0587
161372,Pest Infestation - Residential,42.3198,-71.0566
161410,Rodent Activity,42.3064,-71.1072
161412,Rodent Activity,42.2929,-71.063
161453,Rodent Activity,42.3413,-71.0568
161458,Rodent Activity,42.3118,-71.0787
161459,Pest Infestation - Residential,42.2989,-71.0725
161512,Pest Infestation - Residential,42.3169,-71.1063
161522,Rodent Activity,42.2886,-71.0513
161640,Rodent Activity,42.3487,-71.0849
161644,Rodent Activity,42.3494,-71.0623
161683,Rodent Activity,42.3594,-71.0587
161697,Rodent Activity,42.3594,-71.0587
161730,Rodent Activity,42.3457,-71.086
161768,Rodent Activity,42.3646,-71.0569
161776,Rodent Activity,42.365,-71.0569
161820,Pest Infestation - Residential,42.2912,-71.0621
161835,Rodent Activity,42.3594,-71.0587
161960,Rodent Activity,42.3261,-71.095
161973,Rodent Activity,42.3021,-71.0801
161991,Rodent Activity,42.3731,-71.0396
162006,Rodent Activity,42.2422,-71.1415
162010,Rodent Activity,42.3444,-71.1417
162024,Rodent Activity,42.3799,-71.039
162026,Rodent Activity,42.3799,-71.039
162035,Rodent Activity,42.3801,-71.0388
162036,Rodent Activity,42.3802,-71.0391
162078,Rodent Activity,42.3447,-71.0694
162121,Pest Infestation - Residential,42.3812,-71.0325
162192,Rodent Activity,42.3138,-71.0699
162225,Pest Infestation - Residential,42.3188,-71.0637
162236,Rodent Activity,42.3536,-71.0785
162242,Rodent Activity,42.2961,-71.0758
162343,Rodent Activity,42.301,-71.0679
162344,Pest Infestation - Residential,42.3324,-71.0351
162348,Rodent Activity,42.2897,-71.0758
162350,Rodent Activity,42.3015,-71.0829
162353,Bed Bugs,42.2725,-71.0712
162381,Rodent Activity,42.3889,-71.005
162450,Rodent Activity,42.2873,-71.1436
162639,Rodent Activity,42.3121,-71.1018
162657,Rodent Activity,42.3496,-71.0848
162660,Rodent Activity,42.3343,-71.0518
162712,Rodent Activity,42.3221,-71.061
162715,Rodent Activity,42.3221,-71.0608
162724,Rodent Activity,42.3631,-71.0643
162727,Rodent Activity,42.3222,-71.0608
162749,Rodent Activity,42.3157,-71.1032
162811,Rodent Activity,42.3451,-71.0811
162820,Rodent Activity,42.3316,-71.0842
162858,Rodent Activity,42.3394,-71.0797
162927,Pest Infestation - Residential,42.3213,-71.0625
162932,Pest Infestation - Residential,42.3213,-71.0625
162935,Pest Infestation - Residential,42.3213,-71.0625
162941,Pest Infestation - Residential,42.3213,-71.0625
162955,Rodent Activity,42.3488,-71.0842
163001,Rodent Activity,42.3235,-71.0853
163064,Pest Infestation - Residential,42.3111,-71.0557
163073,Rodent Activity,42.2875,-71.0717
163184,Rodent Activity,42.3432,-71.0701
163273,Bed Bugs,42.3159,-71.0533
163319,Rodent Activity,42.3469,-71.1669
163355,Rodent Activity,42.2806,-71.1422
163360,Rodent Activity,42.2942,-71.0769
163439,Rodent Activity,42.2933,-71.0556
163616,Rodent Activity,42.3021,-71.0665
163759,Rodent Activity,42.3488,-71.0848
163784,Rodent Activity,42.3594,-71.0587
163799,Rodent Activity,42.3467,-71.1668
163823,Rodent Activity,42.3554,-71.0638
164029,Rodent Activity,42.3089,-71.0916
164163,Rodent Activity,42.3594,-71.0587
164170,Rodent Activity,42.348,-71.063
164171,Rodent Activity,42.3594,-71.0587
164224,Pest Infestation - Residential,42.3031,-71.1051
164250,Rodent Activity,42.3486,-71.0853
164363,Rodent Activity,42.3564,-71.163
164388,Bed Bugs,42.2691,-71.173
164429,Rodent Activity,42.2407,-71.1377
164451,Pest Infestation - Residential,42.3153,-71.0664
164470,Bed Bugs,42.2957,-71.0817
164472,Bed Bugs,42.2716,-71.108
164519,Rodent Activity,42.3268,-71.0799
164533,Rodent Activity,42.3183,-71.0992
164558,Bed Bugs,42.2816,-71.0917
164679,Rodent Activity,42.287,-71.0812
164692,Rodent Activity,42.3496,-71.0851
164701,Rodent Activity,42.3495,-71.0853
164732,Rodent Activity,42.353,-71.1489
164777,Rodent Activity,42.351,-71.0848
164796,Rat Bite,42.3534,-71.1316
164799,Rodent Activity,42.3555,-71.1312
164800,Rodent Activity,42.3537,-71.1312
164802,Rodent Activity,42.3554,-71.1311
164834,Rodent Activity,42.2407,-71.1373
164863,Pest Infestation - Residential,42.3594,-71.0587
164865,Pest Infestation - Residential,42.2432,-71.1435
164871,Pest Infestation - Residential,42.334,-71.0461
164992,Pest Infestation - Residential,42.3294,-71.0845
165006,Pest Infestation - Residential,42.3228,-71.1063
165040,Rodent Activity,42.2869,-71.0753
165054,Pest Infestation - Residential,42.3467,-71.1544
165108,Rodent Activity,42.3594,-71.0587
165209,Rodent Activity,42.3554,-71.1311
165223,Rodent Activity,42.3618,-71.0531
165226,Rodent Activity,42.3594,-71.0587
165239,Rodent Activity,42.3157,-71.066
165246,Rodent Activity,42.3164,-71.0662
165252,Rodent Activity,42.3071,-71.0757
165305,Rodent Activity,42.3161,-71.1031
165340,Rodent Activity,42.3227,-71.1096
165376,Rodent Activity,42.3051,-71.1066
165398,Rodent Activity,42.2586,-71.1607
165403,Rodent Activity,42.3058,-71.0768
165418,Bed Bugs,42.2875,-71.0714
165457,Bed Bugs,42.3283,-71.0543
165548,Rodent Activity,42.3539,-71.0756
165680,Pest Infestation - Residential,42.313,-71.0551
165722,Rodent Activity,42.3547,-71.1303
165726,Rodent Activity,42.3543,-71.1301
165729,Rodent Activity,42.3544,-71.1297
165731,Rodent Activity,42.3546,-71.1306
165737,Rodent Activity,42.3546,-71.1308
165760,Rodent Activity,42.3594,-71.0587
165843,Pest Infestation - Residential,42.3495,-71.0777
165865,Bed Bugs,42.3406,-71.154
165944,Rodent Activity,42.3467,-71.167
165954,Rodent Activity,42.3038,-71.077
165959,Rodent Activity,42.304,-71.0769
165988,Rodent Activity,42.3229,-71.0827
166033,Rodent Activity,42.336,-71.0743
166060,Rodent Activity,42.3426,-71.1416
166254,Bed Bugs,42.2682,-71.1206
166300,Rodent Activity,42.3231,-71.1095
166359,Rodent Activity,42.3115,-71.052
166504,Rodent Activity,42.313,-71.0551
166555,Bed Bugs,42.3463,-71.1399
166572,Rodent Activity,42.3439,-71.0972
166588,Pest Infestation - Residential,42.266,-71.1524
166627,Rodent Activity,42.3182,-71.0705
166680,Rodent Activity,42.2814,-71.1131
166689,Bed Bugs,42.3416,-71.0859
166690,Rodent Activity,42.3124,-71.0762
166735,Rodent Activity,42.362,-71.0507
166739,Rodent Activity,42.3315,-71.0704
166802,Rodent Activity,42.3909,-71.0023
166914,Rodent Activity,42.3549,-71.0691
166975,Rodent Activity,42.3641,-71.053
167102,Rodent Activity,42.3071,-71.0756
167104,Rodent Activity,42.307,-71.0755
167109,Rodent Activity,42.3594,-71.0587
167163,Bed Bugs,42.3583,-71.1333
167207,Rodent Activity,42.3594,-71.0587
167249,Rodent Activity,42.3037,-71.0647
167272,Rodent Activity,42.3201,-71.1096
167303,Rodent Activity,42.3594,-71.0587
167331,Rodent Activity,42.3097,-71.0801
167408,Rodent Activity,42.3593,-71.0661
167424,Bed Bugs,42.3259,-71.1042
167483,Rodent Activity,42.3037,-71.0647
167510,Rodent Activity,42.3495,-71.1633
167515,Rodent Activity,42.3541,-71.0623
167526,Rodent Activity,42.3277,-71.0772
167558,Rodent Activity,42.317,-71.0544
167577,Bed Bugs,42.2929,-71.0769
167613,Pest Infestation - Residential,42.3228,-71.1063
167633,Rodent Activity,42.3528,-71.1323
167654,Rodent Activity,42.2963,-71.0865
167768,Rodent Activity,42.2955,-71.0866
167813,Pest Infestation - Residential,42.3494,-71.0811
167909,Rodent Activity,42.3179,-71.0706
167911,Rodent Activity,42.3181,-71.0703
167913,Rodent Activity,42.3179,-71.0704
167968,Rodent Activity,42.3516,-71.1492
168016,Rodent Activity,42.2873,-71.0898
168017,Rodent Activity,42.3594,-71.0587
168116,Bed Bugs,42.3136,-71.0916
168138,Rodent Activity,42.3594,-71.0587
168250,Rodent Activity,42.34,-71.0544
168403,Rodent Activity,42.2865,-71.0835
168518,Rodent Activity,42.3594,-71.0587
168535,Rodent Activity,42.356,-71.0709
168691,Pest Infestation - Residential,42.3032,-71.0789
168775,Rodent Activity,42.3464,-71.0793
168880,Rodent Activity,42.3315,-71.0704
168962,Rodent Activity,42.3594,-71.0587
168965,Rodent Activity,42.3388,-71.0132
168973,Rodent Activity,42.3294,-71.0929
169097,Rodent Activity,42.3541,-71.1718
169190,Rodent Activity,42.3594,-71.0587
169248,Rodent Activity,42.3594,-71.0587
169260,Rodent Activity,42.2785,-71.0617
169382,Rodent Activity,42.266,-71.1524
169434,Rodent Activity,42.36,-71.1251
169438,Rodent Activity,42.3362,-71.0756
169445,Rodent Activity,42.3432,-71.0701
169448,Rodent Activity,42.3594,-71.0587
169569,Rodent Activity,42.3055,-71.0772
169612,Rodent Activity,42.2837,-71.0673
169632,Rodent Activity,42.3817,-71.014
169783,Rodent Activity,42.3539,-71.0756
169786,Rodent Activity,42.3539,-71.0757
169791,Rodent Activity,42.3549,-71.1287
169793,Rodent Activity,42.3549,-71.1286
169796,Rodent Activity,42.3554,-71.1273
169892,Rodent Activity,42.3731,-71.0396
170036,Bed Bugs,42.3592,-71.0667
170121,Bed Bugs,42.2696,-71.0922
170146,Rodent Activity,42.2507,-71.1311
170196,Rodent Activity,42.3052,-71.1175
170325,Rodent Activity,42.364,-71.0531
170332,Rodent Activity,42.364,-71.0531
170403,Rodent Activity,42.3412,-71.0886
170428,Rodent Activity,42.3594,-71.0587
170433,Rodent Activity,42.3643,-71.0526
170499,Rodent Activity,42.2957,-71.0524
170546,Rodent Activity,42.3536,-71.1466
170705,Rodent Activity,42.3317,-71.0468
170812,Rodent Activity,42.2804,-71.0598
170831,Pest Infestation - Residential,42.2858,-71.1372
170885,Rodent Activity,42.3594,-71.0587
170914,Rodent Activity,42.2956,-71.0528
170924,Rodent Activity,42.3594,-71.0587
171099,Rodent Activity,42.3446,-71.0803
171140,Bed Bugs,42.2586,-71.1176
171142,Bed Bugs,42.3594,-71.0587
171143,Rodent Activity,42.306,-71.067
171160,Rodent Activity,42.3594,-71.0587
171249,Rodent Activity,42.2851,-71.0693
171302,Rodent Activity,42.3594,-71.0587
171306,Rodent Activity,42.3522,-71.17
171497,Rodent Activity,42.3458,-71.1042
171502,Rodent Activity,42.3594,-71.0587
171506,Pest Infestation - Residential,42.294,-71.0588
171514,Rodent Activity,42.3257,-71.0815
171523,Rodent Activity,42.3015,-71.0694
171529,Rodent Activity,42.3594,-71.0587
171609,Pest Infestation - Residential,42.3227,-71.1033
171711,Rodent Activity,42.3452,-71.042
171724,Rodent Activity,42.353,-71.061
171725,Rodent Activity,42.3677,-71.0347
171863,Bed Bugs,42.3343,-71.101
171880,Rodent Activity,42.2723,-71.1506
172086,Pest Infestation - Residential,42.364,-71.0531
172160,Rodent Activity,42.3553,-71.1476
172161,Pest Infestation - Residential,42.3473,-71.0981
172372,Pest Infestation - Residential,42.3669,-71.0562
172375,Rodent Activity,42.3594,-71.0587
172463,Pest Infestation - Residential,42.2689,-71.1194
172465,Pest Infestation - Residential,42.2501,-71.1126
172493,Rodent Activity,42.3661,-71.0521
172579,Rodent Activity,42.3522,-71.1459
172676,Rodent Activity,42.284,-71.0721
172678,Rodent Activity,42.361,-71.0522
172728,Rodent Activity,42.2957,-71.053
172757,Rodent Activity,42.3594,-71.0587
172844,Rodent Activity,42.3143,-71.0754
172859,Bed Bugs,42.3349,-71.0993
172977,Rodent Activity,42.3498,-71.1568
173072,Pest Infestation - Residential,42.3512,-71.0873
173154,Rodent Activity,42.3139,-71.1099
173211,Rodent Activity,42.3234,-71.1089
173320,Rodent Activity,42.367,-71.035
173325,Rodent Activity,42.3382,-71.0494
173450,Rodent Activity,42.3483,-71.0612
173454,Rodent Activity,42.3478,-71.0617
173463,Pest Infestation - Residential,42.2787,-71.093
173494,Rodent Activity,42.3543,-71.0748
173576,Rodent Activity,42.338,-71.0783
173783,Rodent Activity,42.3495,-71.1564
173803,Rodent Activity,42.3127,-71.1156
173879,Rodent Activity,42.3414,-71.087
173912,Rodent Activity,42.3618,-71.0611
173915,Rodent Activity,42.3429,-71.0866
173934,Rodent Activity,42.3632,-71.0563
173996,Bed Bugs,42.3179,-71.0643
174180,Bed Bugs,42.3179,-71.0643
174254,Pest Infestation - Residential,42.3266,-71.1034
174286,Rodent Activity,42.3856,-71.0019
174324,Rodent Activity,42.3544,-71.1268
174330,Rodent Activity,42.3543,-71.1266
174333,Bed Bugs,42.3112,-71.0855
174335,Rodent Activity,42.3552,-71.1263
174479,Rodent Activity,42.3327,-71.0516
174529,Pest Infestation - Residential,42.3213,-71.0625
174551,Pest Infestation - Residential,42.3213,-71.0625
174557,Pest Infestation - Residential,42.3213,-71.0625
174558,Pest Infestation - Residential,42.3213,-71.0625
174562,Pest Infestation - Residential,42.3213,-71.0625
174613,Rodent Activity,42.3594,-71.0587
174631,Rodent Activity,42.3381,-71.0303
174693,Pest Infestation - Residential,42.2943,-71.1165
174723,Rodent Activity,42.2961,-71.0858
174973,Rodent Activity,42.322,-71.0803
175042,Rodent Activity,42.355,-71.1477
175093,Rodent Activity,42.3411,-71.0989
175191,Rodent Activity,42.3594,-71.0587
175305,Rodent Activity,42.3109,-71.0685
175353,Pest Infestation - Residential,42.3132,-71.0579
175753,Pest Infestation - Residential,42.3453,-71.1451
175769,Rodent Activity,42.3625,-71.1336
175775,Pest Infestation - Residential,42.3465,-71.0815
175787,Rodent Activity,42.3365,-71.028
175830,Pest Infestation - Residential,42.294,-71.0793
175892,Pest Infestation - Residential,42.3492,-71.0848
175897,Rodent Activity,42.3269,-71.0947
175904,Rodent Activity,42.3074,-71.0615
175924,Rodent Activity,42.3603,-71.0583
175971,Rodent Activity,42.2949,-71.063
176090,Pest Infestation - Residential,42.3917,-71.0032
176091,Rodent Activity,42.2981,-71.0805
176095,Rodent Activity,42.2981,-71.0804
176104,Rodent Activity,42.298,-71.0809
176280,Pest Infestation - Residential,42.3109,-71.0627
176488,Rodent Activity,42.3108,-71.0985
176612,Rodent Activity,42.3539,-71.1478
176615,Rodent Activity,42.3538,-71.1476
176618,Rodent Activity,42.3536,-71.1477
176623,Rodent Activity,42.3546,-71.1476
176626,Rodent Activity,42.3538,-71.1472
176634,Rodent Activity,42.3536,-71.1484
176636,Rodent Activity,42.3532,-71.147
176639,Rodent Activity,42.3536,-71.1485
176641,Rodent Activity,42.3152,-71.1039
176658,Rodent Activity,42.295,-71.0518
176684,Rodent Activity,42.3501,-71.0762
176689,Rodent Activity,42.3339,-71.0837
176733,Bed Bugs,42.3135,-71.0683
176801,Rodent Activity,42.3817,-71.014
176930,Rodent Activity,42.295,-71.0849
176971,Rodent Activity,42.3594,-71.0587
177201,Rodent Activity,42.2852,-71.1095
177243,Rodent Activity,42.3102,-71.0632
177296,Rodent Activity,42.3456,-71.0803
177374,Rodent Activity,42.3594,-71.0587
177436,Rodent Activity,42.3646,-71.0559
177536,Pest Infestation - Residential,42.3504,-71.087
177538,Rodent Activity,42.2893,-71.0726
177617,Pest Infestation - Residential,42.3304,-71.1048
177706,Rodent Activity,42.3097,-71.0801
177742,Rodent Activity,42.3512,-71.087
177746,Rodent Activity,42.3511,-71.087
177783,Rodent Activity,42.3514,-71.0867
177784,Rodent Activity,42.3482,-71.0867
177787,Rodent Activity,42.3544,-71.1275
177815,Bed Bugs,42.2793,-71.0888
177882,Rodent Activity,42.3243,-71.0589
178173,Bed Bugs,42.3594,-71.0587
178275,Rodent Activity,42.3363,-71.0533
178292,Rodent Activity,42.3621,-71.1346
178296,Rodent Activity,42.3522,-71.1703
178335,Rodent Activity,42.345,-71.0803
178492,Bed Bugs,42.3614,-71.0527
178567,Rodent Activity,42.3169,-71.0558
178572,Rodent Activity,42.3169,-71.0558
178796,Rodent Activity,42.3353,-71.0751
178994,Rodent Activity,42.3231,-71.0839
179155,Rodent Activity,42.3584,-71.1323
179171,Rodent Activity,42.3239,-71.0798
179526,Rodent Activity,42.3535,-71.0786
179527,Rodent Activity,42.3509,-71.0885
179531,Rodent Activity,42.3508,-71.0888
179532,Rodent Activity,42.3507,-71.0889
179564,Rodent Activity,42.316,-71.1027
179565,Rodent Activity,42.3481,-71.0874
179589,Bed Bugs,42.3258,-71.1034
179631,Rodent Activity,42.3087,-71.1144
179652,Bed Bugs,42.358,-71.1277
179862,Rodent Activity,42.3693,-71.0356
179903,Rodent Activity,42.3367,-71.0861
179904,Rodent Activity,42.3367,-71.0861
180054,Rodent Activity,42.3509,-71.0854
180076,Bed Bugs,42.3389,-71.0739
180197,Rodent Activity,42.3464,-71.0792
180199,Rodent Activity,42.3464,-71.0793
180224,Pest Infestation - Residential,42.3412,-71.0729
180260,Rodent Activity,42.3531,-71.1382
180265,Rodent Activity,42.2823,-71.1502
180266,Rodent Activity,42.3594,-71.0587
180486,Pest Infestation - Residential,42.3804,-71.0584
180617,Pest Infestation - Residential,42.3849,-71.0782
180842,Pest Infestation - Residential,42.3122,-71.0657
180844,Rodent Activity,42.3918,-71.0035
180846,Pest Infestation - Residential,42.3429,-71.0799
180867,Rodent Activity,42.3414,-71.0819
180947,Rodent Activity,42.3193,-71.108
180969,Rodent Activity,42.2689,-71.1143
180995,Rodent Activity,42.3594,-71.0587
181038,Rodent Activity,42.3436,-71.0694
181105,Rodent Activity,42.3552,-71.1315
181110,Rodent Activity,42.3547,-71.1307
181242,Rodent Activity,42.3594,-71.0587
181323,Rodent Activity,42.3343,-71.0545
181348,Rodent Activity,42.3155,-71.0562
181430,Rodent Activity,42.3381,-71.0297
181439,Rodent Activity,42.3217,-71.0753
181473,Pest Infestation - Residential,42.3439,-71.0713
181484,Rodent Activity,42.3451,-71.1431
181668,Rodent Activity,42.2371,-71.1322
181724,Rodent Activity,42.3356,-71.0754
181732,Rodent Activity,42.2866,-71.0814
181759,Rodent Activity,42.352,-71.0843
181766,Rodent Activity,42.344,-71.0711
181778,Rodent Activity,42.3542,-71.0698
181796,Pest Infestation - Residential,42.3605,-71.0668
181797,Rodent Activity,42.3594,-71.0587
181806,Rodent Activity,42.3815,-71.0674
181907,Rodent Activity,42.324,-71.0805
181996,Rodent Activity,42.3379,-71.0518
182053,Rodent Activity,42.3518,-71.0851
182059,Rodent Activity,42.3504,-71.0889
182106,Bed Bugs,42.2855,-71.0882
182157,Rodent Activity,42.3648,-71.055
182159,Rodent Activity,42.3594,-71.0587
182243,Rodent Activity,42.3231,-71.0839
182394,Rodent Activity,42.3594,-71.0587
182575,Pest Infestation - Residential,42.2893,-71.1341
182777,Bed Bugs,42.2845,-71.0941
182817,Rodent Activity,42.3646,-71.0559
182880,Pest Infestation - Residential,42.316,-71.0624
182896,Rodent Activity,42.316,-71.0624
182943,Rodent Activity,42.3196,-71.1099
183004,Rodent Activity,42.3168,-71.1002
183038,Pest Infestation - Residential,42.2634,-71.1022
183178,Rodent Activity,42.3793,-71.0646
183236,Rodent Activity,42.3594,-71.0587
183241,Rodent Activity,42.3594,-71.0587
183329,Bed Bugs,42.3426,-71.0797
183466,Rodent Activity,42.3913,-71.0031
183533,Rodent Activity,42.3594,-71.0587
183634,Rodent Activity,42.3449,-71.0814
183705,Rodent Activity,42.3487,-71.0614
